group,sample_count,mean_dice,mean_iou,mean_hd,mean_hd95,mean_assd,mean_precision,mean_recall,topology_success_rate,topology_failure_count,extra_components_count,missing_holes_count,extra_holes_count,remote_false_positive_count
1.5,1156,0.8559057734946205,0.7667569257625847,3.387092180781815,2.2876139975551353,0.7620174204909415,0.8715544625583432,0.8512367289908945,0.8581314878892734,164,0,1,163,10
3,73,0.8836355042806862,0.7996734707802307,3.6491602990853265,2.536555388409801,0.7787491397276362,0.8979061244712284,0.8721121537926612,0.9315068493150684,5,0,0,5,2
