group,sample_count,mean_dice,mean_iou,mean_hd,mean_hd95,mean_assd,mean_precision,mean_recall,topology_success_rate,topology_failure_count,extra_components_count,missing_holes_count,extra_holes_count,remote_false_positive_count
ED,656,0.8508755957796917,0.7567574524305815,3.2290971535922606,2.094686204547439,0.6944905277699722,0.8404056718046393,0.8713560251355994,0.8719512195121951,84,0,0,84,5
ES,573,0.8593776253341425,0.772892380015736,3.4515029391001164,2.4503077188524545,0.8719072140742675,0.8657416692528815,0.8640522019438486,0.849912739965096,86,0,1,85,3
